zip_code,city,state,county,s2014_03,s2014_06,s2014_09,s2014_12,s2015_03,s2015_06,s2015_09,s2015_12,s2016_03,s2016_06,s2016_09,s2016_12,s2017_03,s2017_06,s2017_09,s2017_12
43533,Lyons,OH,Fulton,96100,101400,100200,98000,100300,101700,111800,114400,118600,119500,121700,129500,135800,139400,138900,138000
43534,Mc Clure,OH,Henry,91000,90100,93100,91400,90000,89900,87200,85200,87300,87500,92000,94200,94100,108400,113900,113800
43537,Maumee,OH,Lucas,136300,138700,141800,143900,144900,146700,145800,147400,147600,150700,152300,154200,158700,156800,159700,162300
43540,Metamora,OH,Fulton,111200,111100,104200,103700,107200,109300,116100,117400,118700,121700,125600,129600,133000,136400,139000,139000
43542,Monclova,OH,Lucas,212800,219300,224800,228700,230200,230000,229600,231200,232100,236700,238600,244500,253100,258100,260600,264500
43543,Montpelier,OH,Williams,68900,68100,67000,66800,68600,71600,74300,77500,79500,78800,77400,80300,83600,86800,86300,85300
43545,Napoleon,OH,Henry,112700,116000,118100,118000,114300,114900,116500,117500,122900,124400,123100,125000,125300,125100,128300,128200
43551,Perrysburg,OH,Wood,173700,174500,176700,175400,174300,175500,177900,180300,183000,181900,184700,186400,187200,190900,191300,190900
43554,Pioneer,OH,Williams,82400,81600,79800,77600,79000,81300,88900,93000,94700,95800,90900,92400,93100,96500,95800,97900
43557,Stryker,OH,Williams,82900,82000,81100,83700,85100,88700,95400,97900,99000,97700,95700,94100,95300,100200,100900,100100
43558,Swanton,OH,Fulton,124900,128800,129200,127800,128500,129400,132400,137000,141200,145300,147200,151600,154600,156100,158700,159600
43560,Sylvania,OH,Lucas,162100,164300,167800,169900,169800,169700,169900,170600,172000,174600,174600,178000,182600,184000,184900,186100
43566,Waterville,OH,Lucas,155200,158700,162900,165500,166600,166600,164700,165800,170800,177500,178900,185000,187000,189400,191900,191500
43567,Wauseon,OH,Fulton,104300,106700,109100,113000,115000,115900,117800,118700,120600,121500,124200,124900,127300,129500,131400,132000
43569,Weston,OH,Wood,103300,103500,102500,97300,95200,95200,99100,105500,106400,105300,107600,108300,109800,109900,110400,109400
43570,West Unity,OH,Williams,81900,81400,80000,80100,82200,83300,90000,91500,93700,93000,89500,89800,92500,96900,98000,98300
43571,Whitehouse,OH,Lucas,178600,185100,187900,190600,192200,193200,193700,195700,196800,198900,202800,208500,212600,216300,219400,224400
43604,Toledo,OH,Lucas,43500,43200,46200,46900,46600,46900,47200,46700,46900,48100,49200,48800,49400,48900,47800,46900
43605,Toledo,OH,Lucas,36700,35400,35900,36100,36200,36400,36500,36400,35800,36700,37200,37200,37400,38200,38600,38700
43606,Toledo,OH,Lucas,91500,94800,98300,98900,98600,96700,94600,95000,96700,99400,103200,105700,109200,109200,109900,110300
43607,Toledo,OH,Lucas,41000,41900,42700,43800,43000,43000,43600,43000,41900,41800,44300,46400,47000,47900,47100,47000
43608,Toledo,OH,Lucas,35800,34600,34500,35000,34600,35000,35000,34900,33700,33900,35200,35800,36300,37300,37300,37500
43609,Toledo,OH,Lucas,38800,38600,39000,39500,39500,39900,40200,39800,38800,39800,39900,41800,42200,42400,43300,43200
43610,Toledo,OH,Lucas,51100,52900,52900,50400,48300,48400,51000,51200,51400,51400,51800,51200,51600,50800,52300,51900
43611,Toledo,OH,Lucas,65100,67000,68700,70200,68500,69100,70700,71500,73200,73900,72400,74500,75900,76000,77500,79100
43612,Toledo,OH,Lucas,50100,51000,51700,52000,51400,51500,52400,52700,52000,53100,53100,55100,57300,57500,57200,57400
43613,Toledo,OH,Lucas,75100,76100,76100,75500,75400,75300,75100,75900,77800,81400,82800,83200,83400,82900,82500,84100
43614,Toledo,OH,Lucas,100700,103800,104900,105500,106100,107500,108100,109500,109300,110700,112600,114800,117600,118900,119300,118900
43615,Toledo,OH,Lucas,82100,83400,85900,85700,85700,84400,84300,85600,87400,89500,89500,92500,95300,96100,96200,97800
43616,Oregon,OH,Lucas,110900,113400,115300,115800,118100,115900,115600,117300,118300,120800,120400,121300,121400,121800,124100,125500
43617,Sylvania,OH,Lucas,170100,173700,176200,177500,178300,178800,178200,178800,180900,185500,188500,196400,198200,199000,200000,198200
43619,Northwood,OH,Wood,99500,101400,102600,99300,98000,96300,97800,96800,98300,100300,102200,104000,102900,102200,104100,106300
43620,Toledo,OH,Lucas,76100,71200,68100,64100,64500,66400,70600,75600,78300,81800,78000,82000,80300,80700,87000,86200
43623,Toledo,OH,Lucas,99600,101300,102100,102500,104200,104400,105000,106800,107700,109200,110700,110800,112400,111900,113600,115500
43701,Zanesville,OH,Muskingum,86200,86500,85900,87300,88300,88100,91300,92300,94100,97000,96400,102500,103900,106300,108000,109700
43713,Barnesville,OH,Belmont,82600,84100,84400,85300,86000,86500,89300,89400,89200,90900,92200,93900,92600,89000,86900,86300
43716,Wilson,OH,Belmont,80100,79600,79300,79200,79900,80100,80400,80300,80600,80000,81200,84500,85600,86600,87400,84400
43718,Belmont,OH,Belmont,126800,128600,126800,126800,128700,127500,129000,132700,135800,135100,135900,135000,133800,136000,137000,136000
43719,Bethesda,OH,Belmont,86400,87700,87600,90300,91800,92100,93800,94200,94800,95700,95500,95000,93100,90700,90600,90400
43723,Byesville,OH,Guernsey,67400,67100,70600,75200,78700,80800,82300,86000,86200,84200,82800,80000,79600,80900,81200,81900
43731,Crooksville,OH,Perry,62700,59100,58000,57100,56100,58400,61300,62100,65900,66400,68700,71300,74200,73600,73900,75400
43734,Duncan Falls,OH,Muskingum,88100,88800,95600,103600,103300,104800,99800,96800,96800,95700,92300,94400,98300,99300,98700,103700
43746,Hopewell,OH,Muskingum,111900,108600,111900,116000,118900,124300,129900,129900,128700,128100,132900,131600,127800,134900,132100,135200
43762,New Concord,OH,Muskingum,116000,116800,118400,120800,123900,127200,133200,131100,129500,127200,130600,130100,128200,134200,132700,136800
43764,New Lexington,OH,Perry,71700,70600,71000,71000,74100,74900,76600,80400,82400,80100,78400,78800,82100,80900,79900,80600
43767,Norwich,OH,Muskingum,115700,116000,117500,121300,124500,126200,132500,130700,128600,127100,132800,133300,131200,141600,138200,141900
43771,Philo,OH,Muskingum,67200,67000,67400,67800,70400,72700,76100,78300,79300,78000,81400,80200,76700,79600,78600,81000
43773,Quaker City,OH,Guernsey,87400,90100,92400,99400,104900,103500,107300,110100,112400,107900,115600,112400,113800,117200,117900,119000
43777,Roseville,OH,Muskingum,64800,63700,63000,64500,67000,68700,70800,67100,68500,68700,74100,75300,75000,76900,74700,76700
43783,Somerset,OH,Perry,125300,123000,120400,117900,118000,118200,118900,117000,117500,120900,121700,130500,140600,139400,141500,142300
43804,Baltic,OH,Tuscarawas,111200,113000,111600,112800,114900,119600,120500,121800,122300,121000,120100,121400,120900,120800,122900,120800
43812,Coshocton,OH,Coshocton,73900,76900,77300,80900,81200,80600,83300,82500,83300,83400,83300,84300,87100,85100,85600,85800
43821,Dresden,OH,Muskingum,91400,92300,92400,95000,98000,104600,108900,107200,108000,111200,114700,117700,116400,115300,113900,118600
43822,Frazeysburg,OH,Muskingum,101800,98300,100400,105400,109000,119400,122300,121300,121700,119800,122000,122100,121500,122600,123600,124500
43824,Fresno,OH,Coshocton,111300,110700,113200,114500,117600,119600,118800,118600,124200,126600,124000,119500,119300,114900,112800,112400
43830,Nashport,OH,Muskingum,123900,125300,128600,133600,137400,138000,139700,140100,140200,139700,142400,145200,141800,150200,153000,156000
43832,Newcomerstown,OH,Tuscarawas,65500,65300,66800,68000,68100,71000,74000,75400,76500,77600,79000,78200,79700,84500,81500,80600
43837,Port Washington,OH,Tuscarawas,82200,83200,85300,86900,86100,87900,90700,89100,91300,91600,93100,96600,97400,101400,96600,95600
43844,Warsaw,OH,Coshocton,101900,104700,106100,102100,105600,98700,99300,100800,101800,112000,113700,108500,110800,102200,97200,98200
43845,West Lafayette,OH,Coshocton,76100,77300,76800,81200,81800,83000,85100,84900,88400,85600,83600,84900,88600,87400,85800,85600
43906,Bellaire,OH,Belmont,61700,61400,66200,69800,70600,70800,71400,70500,71400,69900,67000,70800,72400,73600,74300,72800
43912,Bridgeport,OH,Belmont,54700,56500,61800,65100,65800,67000,68300,67300,67200,64900,60500,62700,65500,65100,65700,65800
43920,East Liverpool,OH,Columbiana,52400,54700,57200,58900,57700,57400,57600,57400,56000,58100,60200,62500,67300,66800,66200,66200
43935,Martins Ferry,OH,Belmont,53400,54200,56100,57600,62100,64000,65700,63600,63200,60500,59400,62500,66600,69100,70600,70700
43942,Powhatan Point,OH,Belmont,78100,78900,79800,82700,80500,82000,84900,83900,85400,84200,83100,81700,80300,80600,79900,79400
43945,Salineville,OH,Columbiana,48000,50800,51200,54700,55600,55600,56100,55200,55700,60400,63100,63500,69400,68800,68100,71500
43947,Shadyside,OH,Belmont,87700,88600,89000,91400,91600,93500,96100,95800,96900,99500,101500,104600,101300,101500,99500,98200
43950,Saint Clairsville,OH,Belmont,134600,137500,138500,139600,140400,140200,144200,146400,149800,153000,155800,158600,162100,161800,158700,157200
43968,Wellsville,OH,Columbiana,49800,51600,52800,53500,53400,53700,53000,51500,49700,51600,57800,63100,69800,70300,67600,67100
43977,Flushing,OH,Belmont,73300,75900,78400,85300,86400,80700,81800,83600,85700,83900,83000,80100,78900,82800,84100,85000
44001,Amherst,OH,Lorain,136300,136900,135600,136000,137100,138400,138800,140500,143400,144500,146200,147000,147200,146900,148200,148600
44003,Andover,OH,Ashtabula,76000,76700,75100,76600,78400,78100,76600,73900,73300,74200,80000,79900,80500,86300,80700,81400
44004,Ashtabula,OH,Ashtabula,66000,67000,65800,65600,65300,64900,65100,64600,64700,65700,69000,69600,68700,67900,66000,64400
44010,Austinburg,OH,Ashtabula,127400,128400,128800,132800,137700,136800,137800,135300,138700,140800,144600,145200,140100,144700,139900,140100
44011,Avon,OH,Lorain,243400,244400,248100,248900,248100,251200,251400,256500,263500,268500,271600,276000,278500,276400,276200,277600
44012,Avon Lake,OH,Lorain,197900,198000,202900,203300,205400,207700,208100,212200,215800,216700,219300,226700,234200,239100,242100,244800
44017,Berea,OH,Cuyahoga,114800,115000,115200,115900,116200,117200,121200,125800,127400,127900,127500,126900,127100,130800,132900,134100
44021,Burton,OH,Geauga,144400,143800,142800,145400,145000,146800,149200,150700,153400,154000,156400,161600,161300,159000,166600,164900
44022,Chagrin Falls,OH,Geauga,313800,311000,308800,308400,309600,317900,323600,321200,323500,324400,328800,348100,344600,341000,337600,335800
44023,Chagrin Falls,OH,Geauga,255500,258500,261900,265100,271000,272400,273100,275000,272500,272400,275200,280800,281900,279200,286400,283000
44024,Chardon,OH,Geauga,193000,195500,199300,202500,203600,204800,203800,206400,206000,209600,212400,217300,217500,216600,221500,219300
44026,Chesterland,OH,Geauga,192100,194700,196700,200000,200900,204100,206000,209400,211500,212900,213500,216600,218500,219300,222900,221700
44028,Grafton,OH,Lorain,168400,175800,176700,176000,175000,174100,172300,173700,178500,180000,180200,185000,187800,187700,194500,197900
44030,Conneaut,OH,Ashtabula,67800,69700,68200,69100,68800,68900,68000,67300,67200,68800,73800,72900,73000,70700,70000,69400
44035,Elyria,OH,Lorain,83700,82800,82500,82800,82500,83800,84500,86900,88000,88300,89700,90800,91400,92100,93600,93200
44039,North Ridgeville,OH,Lorain,146100,148500,150100,151400,152400,152700,152900,154000,155700,157300,157300,159300,161800,163000,167100,170500
44040,Gates Mills,OH,Cuyahoga,430200,421900,420100,421300,426700,439300,446800,454500,457100,463500,467300,471800,466300,470700,470800,481400
44041,Geneva,OH,Ashtabula,89500,89800,87300,89900,93200,92200,91000,89900,92500,94000,97900,94600,91200,94200,94600,93700
44044,Grafton,OH,Lorain,134700,135600,134100,136600,139400,140300,140600,142100,144200,145900,149000,152000,155000,155200,157700,158500
44046,Huntsburg,OH,Geauga,155700,158500,156900,157100,156300,153700,155900,159800,160500,162000,165800,170300,168400,162000,169000,166000
44047,Jefferson,OH,Ashtabula,97100,98700,99100,102000,104100,100600,100800,100600,101600,104000,109400,109900,107800,109200,105900,104200
44048,Kingsville,OH,Ashtabula,93700,95800,93500,94700,96200,95300,98000,98500,98500,101100,107700,109500,108000,108900,104400,104800
44050,Lagrange,OH,Lorain,138000,138900,138100,141200,143000,143000,142100,142400,143900,145700,149600,152400,155100,155000,156900,158500
44052,Lorain,OH,Lorain,61700,61000,60600,60000,59800,60500,60500,59900,59600,60800,62100,63500,65400,66100,66400,66200
44053,Lorain,OH,Lorain,107000,106000,105700,107300,107900,110300,111800,112800,113400,114900,115200,116600,118300,119400,122400,123500
44054,Sheffield Lake,OH,Lorain,102100,101600,102000,102900,105100,106400,107200,106600,107000,109500,111300,112000,112800,115300,116300,119500
44055,Lorain,OH,Lorain,53800,54900,54300,54300,53100,53100,52800,53000,53800,54100,55000,56000,57600,57800,59100,61100
44056,Macedonia,OH,Summit,173000,174600,175500,176400,177000,178700,179500,180700,183000,185400,187700,190800,189600,192500,196100,200000
44057,Madison,OH,Lake,120900,123400,123900,124500,124400,125800,127100,126800,126400,126400,127600,128900,130200,129900,130900,131300
44060,Mentor,OH,Lake,142400,144900,145900,148300,147500,148700,152200,153100,155600,158400,158800,160300,162000,161900,163100,163900
44062,Middlefield,OH,Geauga,152600,153500,151700,150600,147600,148300,151600,153700,155700,155600,157000,163000,161800,158800,163800,160300
44064,Montville,OH,Geauga,151600,156100,153400,153900,152800,151100,152500,152400,153600,153600,156300,164900,161900,156700,162200,160800
44065,Newbury,OH,Geauga,165400,165900,164200,165200,165100,164400,170400,179200,183700,187600,192800,197500,194200,191500,195400,192700
44067,Northfield,OH,Summit,158800,159700,161300,161400,162300,163100,162500,161800,162500,164200,167800,171400,170200,172800,175100,177100
44070,North Olmsted,OH,Cuyahoga,126700,128200,128400,128500,128400,131400,134400,137300,139800,141100,143200,146200,148000,150200,152500,152900
44072,Novelty,OH,Geauga,230600,232600,236500,241200,241700,246000,245200,243000,242200,243600,245500,251800,248500,245100,247800,245200
44074,Oberlin,OH,Lorain,126000,126900,127600,131200,133400,133100,132600,133300,137200,139300,139800,140400,141800,142600,145500,146300
44076,Orwell,OH,Ashtabula,94600,97200,96600,100600,101600,98400,98700,97400,99100,99500,105900,107300,106000,109400,106500,103300
44077,Painesville,OH,Lake,126900,127000,127600,127600,127800,130200,133100,134400,136600,137100,136400,137900,138600,139600,139900,140500
44081,Perry,OH,Lake,150600,149100,149800,152300,152000,155400,159700,161700,163700,164500,162800,163900,166700,167600,168900,167100
44084,Roaming Shores,OH,Ashtabula,118400,122100,122800,125600,131700,127800,124500,123100,125200,129500,135500,137500,134600,135200,133800,133300
44085,Roaming Shores,OH,Ashtabula,105200,105900,106100,107800,113200,110800,109800,108300,110600,111500,117000,119200,116300,120200,119800,119300
44086,Thompson,OH,Geauga,151000,154400,151900,152100,153100,153900,155300,155100,154200,155400,156900,164200,161800,157400,163700,161800
44087,Twinsburg,OH,Summit,176200,178100,179500,178700,179200,181300,182700,185400,187200,189500,190900,195300,193800,196800,200400,202200
44089,Vermilion,OH,Lorain,125500,127500,127000,128200,131200,131100,131200,131100,128200,130100,132900,138000,138800,141000,142000,140700
44090,Wellington,OH,Lorain,136000,135900,136300,138100,140900,141200,141200,142400,145200,147600,151300,152000,153500,154600,159000,163200
44092,Wickliffe,OH,Lake,105600,106700,108500,107700,106500,108100,108500,109800,109800,109800,112600,114300,117700,117900,117100,117100
44093,Williamsfield,OH,Ashtabula,76600,77800,78000,79000,81600,81600,79800,75800,74600,73500,79000,80100,83200,90500,82400,85500
44094,Willoughby,OH,Lake,155500,156200,156200,156600,156200,158200,160800,163100,164200,164900,164600,164100,167100,168400,169000,167800
44095,Eastlake,OH,Lake,104500,105000,105600,105700,104400,105700,107300,109500,111400,111300,111800,113500,115600,116100,116600,116500
44102,Cleveland,OH,Cuyahoga,46300,45800,45300,44600,45400,45400,45300,46100,45700,44600,46200,46600,45300,47600,50000,52700
44103,Cleveland,OH,Cuyahoga,46000,46500,46600,46200,46700,47200,47000,47800,47800,46100,46000,49200,49300,47200,50100,49400
44104,Cleveland,OH,Cuyahoga,43500,43300,43800,43400,44200,44900,44500,45300,45200,44100,44000,46100,45700,45100,48900,49300
44105,Cleveland,OH,Cuyahoga,41900,41200,41000,41100,42400,42800,41800,41900,41100,41100,41000,42600,42900,42900,46500,46900
44106,Cleveland,OH,Cuyahoga,84700,84200,83400,83200,82100,84300,84000,83700,87000,89800,95100,101000,102300,100800,106600,109800
44107,Lakewood,OH,Cuyahoga,118600,119000,120600,121700,123100,124600,127200,131300,134300,135300,138900,147000,150900,155800,157900,157200
44108,Cleveland,OH,Cuyahoga,62400,59400,63100,68400,70500,69200,65500,60700,62800,69700,72100,79000,80700,81400,91500,92500
44109,Cleveland,OH,Cuyahoga,55300,57000,57400,57300,58000,57100,57100,57700,58600,58400,59700,62100,63400,64100,64400,67300
44110,Cleveland,OH,Cuyahoga,42700,42200,42000,41500,42600,42200,41900,43400,42900,40600,40700,42300,41800,43100,46500,45900
44111,Cleveland,OH,Cuyahoga,64000,63400,62500,62100,62700,63100,63800,63400,63200,63800,64800,67100,67200,70300,73800,76900
44112,East Cleveland,OH,Cuyahoga,57000,56300,55700,55300,53400,55000,54800,55700,53200,50300,51900,54300,59900,59500,61500,63100
44116,Rocky River,OH,Cuyahoga,202400,202600,204200,204700,206300,208600,210800,214900,217900,221200,222800,228000,238600,239000,240200,240900
44117,Euclid,OH,Cuyahoga,72200,72700,73900,77100,79400,79100,79400,80400,80300,78300,79600,82500,83800,85000,85500,87600
44118,Cleveland Heights,OH,Cuyahoga,126300,126600,126800,125600,125400,124000,124200,128100,130100,130400,131900,134100,134100,135600,137800,139600
44119,Cleveland,OH,Cuyahoga,57400,56700,57300,58300,58100,57600,58700,59000,61500,60700,59300,60800,63400,65700,65900,66700
44120,Cleveland,OH,Cuyahoga,70200,70500,69500,69800,68900,71700,70800,70400,71700,71400,73600,74900,78500,80000,81900,83800
44121,South Euclid,OH,Cuyahoga,82100,81900,79000,79800,80000,80500,81900,83100,84300,84200,84100,85500,85200,86300,89000,91300
44122,Shaker Heights,OH,Cuyahoga,199500,203300,205100,208000,209100,211800,211000,214100,220000,219200,221800,229100,231400,230000,232100,232100
44123,Euclid,OH,Cuyahoga,57000,57400,58000,57400,57500,58700,59900,61100,63300,61900,59800,60900,64900,67200,69500,72000
44124,Lyndhurst,OH,Cuyahoga,130300,130800,129400,128500,128200,128700,129200,130200,132500,132100,132200,134400,135700,138300,141500,142400
44125,Garfield Heights,OH,Cuyahoga,57700,58700,60400,61100,62100,61500,61200,60800,62800,62000,62700,63900,64200,65200,65300,67000
44126,Fairview Park,OH,Cuyahoga,126700,127800,129000,127500,129300,129800,132100,135800,138400,139400,142000,144700,147500,153200,154100,155400
44127,Cleveland,OH,Cuyahoga,39300,39200,39000,39200,39800,39800,39900,40600,39900,39400,39700,40700,39800,40000,43200,44100
44128,Cleveland,OH,Cuyahoga,47500,46900,46300,46400,47600,49900,50200,49900,48600,48400,50300,52100,52500,53500,56800,57100
44129,Parma,OH,Cuyahoga,87600,85400,83400,83100,84300,86500,88100,90800,93700,96800,98700,100800,102300,105700,107200,109700
44130,Parma Heights,OH,Cuyahoga,110500,110100,110800,111300,111300,111400,113500,115500,117700,119800,120200,122100,124100,127100,128200,130300
44131,Seven Hills,OH,Cuyahoga,163900,163100,162100,162900,164600,164500,165700,166200,168000,170200,172100,174600,174700,176500,177800,178900
44132,Euclid,OH,Cuyahoga,65000,65600,66600,64600,65100,65800,65500,67400,68700,68100,69900,75300,76400,77200,77200,76400
44133,North Royalton,OH,Cuyahoga,177000,177000,177600,177000,176300,177600,179100,181700,185300,184500,185900,190300,194700,199800,204200,207000
44134,Parma,OH,Cuyahoga,91000,89700,89600,89200,89600,91300,92800,96500,99500,101300,102800,104400,104900,108300,110500,112400
44135,Cleveland,OH,Cuyahoga,66700,62000,62400,62900,62500,62500,65300,65100,64200,65700,65100,66800,69900,71700,72500,73700
44136,Strongsville,OH,Cuyahoga,177300,177700,181000,181600,181600,182700,184400,186700,189400,189500,189400,195100,198800,205700,209500,210000
44137,Maple Heights,OH,Cuyahoga,50800,51200,49900,50700,50600,49700,49900,50800,51400,52000,53000,53700,54900,55800,59000,59600
44138,Olmsted Falls,OH,Cuyahoga,147300,147600,147900,149100,150000,150700,152900,154600,156600,155600,155300,159600,164400,168500,171100,172400
44139,Solon,OH,Cuyahoga,254400,255100,251500,251200,252500,252300,255800,258100,259500,261800,264400,269700,272000,277500,278700,279800
44140,Bay Village,OH,Cuyahoga,197300,198900,200600,201300,203000,203500,206800,211800,215400,217600,221300,226100,230600,231600,234200,236800
44141,Brecksville,OH,Cuyahoga,229000,230300,231900,233000,235100,237700,239100,240800,243900,244900,246500,253900,258100,259800,265300,268100
44142,Brook Park,OH,Cuyahoga,96900,95900,94300,93100,95200,99000,102600,105700,107400,108600,109400,111200,113300,117300,118800,120900
44143,Richmond Heights,OH,Cuyahoga,163200,163900,162900,162900,164300,165200,170100,173100,171300,174500,177500,183200,186200,185800,185500,188200
44144,Brooklyn,OH,Cuyahoga,77500,75800,75600,74500,73800,75800,75800,75500,78600,80800,80400,82200,84500,87200,89100,91300
44145,Westlake,OH,Cuyahoga,225600,227500,228300,229000,230500,235800,240800,247400,249600,252200,257600,264600,264600,263200,262200,263400
44146,Bedford,OH,Cuyahoga,83700,85400,87600,90100,90400,92000,91900,91800,92400,93600,96300,102600,102400,102300,102900,103800
44147,Broadview Heights,OH,Cuyahoga,200800,201700,201600,200200,203000,204900,206300,207800,209300,210300,214100,221400,226400,231700,234800,238300
44149,Strongsville,OH,Cuyahoga,176800,176800,178800,179200,178900,179600,179600,183500,186600,186200,187000,190800,194100,198900,204500,207600
44201,Atwater,OH,Portage,138900,141600,144800,145100,145300,147900,148500,153800,156100,156700,158400,159900,158700,156300,160100,158500
44202,Aurora,OH,Portage,212800,215300,218500,221900,223900,225100,224000,224700,229300,231300,234700,238300,237200,240000,244300,243500
44203,Barberton,OH,Summit,83000,83600,84700,83900,84700,85600,86300,85900,85500,86700,88300,89500,88500,89400,91500,93400
44212,Brunswick,OH,Medina,152800,153700,154700,158200,157500,158100,158200,158700,160700,160400,162400,165000,167100,168300,170100,173700
44214,Burbank,OH,Wayne,139600,140900,143500,147800,149300,151200,153000,149000,147600,149300,154600,155400,157500,160900,162100,163100
44215,Chippewa Lake,OH,Medina,101400,101100,105000,107400,106000,105300,107400,107000,109000,108100,108900,111500,112100,116500,118800,122900
44216,New Franklin,OH,Summit,129000,130300,132300,132000,134100,136700,139100,139400,140600,142200,143700,145900,147000,148800,153100,156700
44217,Creston,OH,Wayne,122000,123900,127400,130300,130800,129900,130400,131900,133100,134500,134800,137000,139400,143900,146400,148800
44221,Cuyahoga Falls,OH,Summit,98500,101000,102600,103100,104200,104300,106900,107700,108400,108600,109900,111900,111200,112600,113100,114000
44223,Cuyahoga Falls,OH,Summit,125500,124500,124400,124500,125400,126800,129700,130800,131900,131900,132900,135100,135100,139000,140900,141700
44224,Stow,OH,Summit,149400,151900,154200,155200,156500,156000,156000,156600,158000,160300,163400,167900,168500,169400,170500,170100
44230,Doylestown,OH,Wayne,133100,132800,134400,137000,137200,137600,139600,137700,139200,140500,141900,144200,147100,151100,153900,155500
44231,Garrettsville,OH,Portage,143800,145500,148800,150400,154600,154400,152000,151800,151000,151100,150700,152900,153200,152200,159400,160700
44233,Hinckley,OH,Medina,253900,254900,260700,264900,261200,259500,261400,265700,269500,272300,270600,277300,284100,288900,295600,298300
44234,Hiram,OH,Portage,169400,168400,175000,179000,181300,185700,184100,183600,183700,180500,180000,181200,181000,182900,188400,184600
44236,Hudson,OH,Summit,270300,273600,278500,282100,286300,287700,287500,287600,293400,298300,304100,310300,310600,311600,316400,319300
44240,Kent,OH,Portage,123300,123600,124500,125700,126400,127800,128900,128700,130600,131700,131700,132600,133500,134300,136900,137300
44241,Streetsboro,OH,Portage,126200,127000,128900,131600,132400,134600,136600,136200,137400,138000,139400,142200,142600,144700,147700,147700
44250,Cuyahoga Falls,OH,Summit,64300,63800,65800,65100,64400,65200,65200,67400,68200,67400,67400,66600,68200,68500,69400,68600
44253,Litchfield,OH,Medina,174100,171900,170700,172500,172000,178200,182800,179600,182800,182700,186700,190600,194900,196400,196700,200300
44254,Lodi,OH,Medina,121400,123600,127000,130500,129000,128100,129600,129700,131100,131600,134100,137700,140400,140800,142800,146800
44255,Mantua,OH,Portage,152800,154400,157800,161300,165400,168100,168200,169600,168100,166500,165100,166300,169600,170800,175400,176600
44256,Medina,OH,Medina,179500,179800,180400,182900,181800,184400,188500,190700,194000,193700,197300,201500,205300,207600,208600,211500
44260,Mogadore,OH,Portage,125800,127000,128700,130500,131500,133900,134600,135000,136400,137200,137600,140100,142400,143100,145800,145900
44262,Munroe Falls,OH,Summit,137300,137300,141000,141600,140500,142800,144300,145700,147800,148300,149200,149700,148800,151800,152400,152700
44264,Cuyahoga Falls,OH,Summit,200600,201700,202800,202300,203500,205000,207700,209700,213400,215400,219000,222700,220300,221300,225000,230300
44266,Ravenna,OH,Portage,107500,109600,110600,111600,114000,117200,118600,117800,118700,118300,118300,120300,119900,119800,122600,121900
44270,Rittman,OH,Wayne,93700,93300,93600,95300,95100,96100,96900,97700,99000,100000,101700,104400,106500,109600,111900,112800
44272,Rootstown,OH,Portage,138500,140500,142900,142000,143600,146300,149500,156200,154600,154500,153200,154700,155400,153800,158500,157100
44273,Seville,OH,Medina,156300,156500,157700,160700,159700,159500,159800,159100,161300,161100,166500,171100,173200,175000,175200,178600
44275,Spencer,OH,Medina,149400,150000,153600,156200,155600,155500,154500,152000,153800,156300,162100,167200,167400,167400,166900,170300
44276,Sterling,OH,Wayne,136100,136600,139300,144000,143500,145200,144400,141900,142400,142600,145100,149100,153000,158500,160900,162500
44278,Tallmadge,OH,Summit,137900,140000,144000,145400,145300,147000,148400,151200,152000,152400,152000,153700,153800,155600,157700,158800
44280,Valley City,OH,Medina,219300,219400,217900,218600,218100,220500,226800,228600,231700,230900,234500,246000,251000,256400,257300,257800
44281,Wadsworth,OH,Medina,151900,151900,152700,155800,155000,156100,157900,158900,161100,161400,164400,167600,169400,170600,170900,174600
44286,Richfield,OH,Summit,239700,240600,243500,247600,249900,252200,258100,260700,263300,262400,266500,268100,266900,270600,264100,265200
44287,West Salem,OH,Wayne,114400,114300,115500,115400,116300,116400,115400,117900,120200,121400,124400,126400,128300,132300,134300,134500
44288,Windham,OH,Portage,90000,91800,95600,98600,102600,102700,103500,101400,98800,96800,97300,101200,104100,105400,109200,106200
44301,Akron,OH,Summit,63700,63500,63400,63700,62100,60100,60000,60900,62300,62000,62800,62400,62500,64500,66300,67600
44302,Akron,OH,Summit,75800,75600,75700,77500,75600,77200,78700,77900,78000,76900,78500,77400,77700,77600,78200,79800
44303,Akron,OH,Summit,127900,127400,126800,125800,124800,128000,132700,134900,138100,140500,143700,146200,147600,149700,152700,152900
44304,Akron,OH,Summit,51600,51400,53800,55600,55600,54700,53900,53200,52800,53200,54800,54600,54900,56600,59200,61500
44305,Akron,OH,Summit,61100,61900,61400,61300,60400,59500,59700,59900,60200,60400,61500,61900,60800,61800,63100,64600
44306,Akron,OH,Summit,46300,46800,47000,47600,48200,48300,48300,49700,49700,49000,49300,50000,49400,48600,51300,51100
44307,Akron,OH,Summit,48300,49300,50100,51200,50600,51300,51000,51200,50800,50600,51600,52400,51700,50500,53800,52000
44310,Akron,OH,Summit,57100,56700,56500,57500,57000,57200,57600,58400,58900,58200,58600,59300,58400,59000,61200,63400
44311,Akron,OH,Summit,46800,47700,48700,48800,48600,49700,48700,49200,49100,49500,51000,51600,50700,48800,51600,50600
44312,Akron,OH,Summit,86700,85700,85100,84300,85000,85000,86800,89500,90400,91200,92300,92000,90600,93100,96100,98500
